user_id,registration_date,channel,device,country
E0000027,S000010,U0002,view,P006,Resistance Bands,Sports,29.99,2023-08-16
E0000028,S000010,U0002,cart,P006,Resistance Bands,Sports,29.99,2023-08-16
E0000029,S000010,U0002,view,P010,Jump Rope,Sports,12.99,2023-08-16
E0000030,S000011,U0002,view,P001,Running Shoes,Footwear,89.99,2023-12-13
E0000031,S000011,U0002,cart,P001,Running Shoes,Footwear,89.99,2023-12-13
E0000032,S000011,U0002,view,P010,Jump Rope,Sports,12.99,2023-12-13
E0000033,S000011,U0002,cart,P010,Jump Rope,Sports,12.99,2023-12-13
E0000034,S000011,U0002,view,P003,Protein Powder,Nutrition,49.99,2023-12-13
E0000035,S000012,U0002,view,P004,Water Bottle,Accessories,19.99,2023-12-31
E0000036,S000012,U0002,cart,P004,Water Bottle,Accessories,19.99,2023-12-31
E0000037,S000012,U0002,view,P007,Sports Watch,Electronics,199.99,2023-12-31
E0000038,S000013,U0002,view,P005,Gym Gloves,Accessories,24.99,2023-08-28
E0000039,S000013,U0002,cart,P005,Gym Gloves,Accessories,24.99,2023-08-28
E0000040,S000013,U0002,view,P002,Yoga Mat,Sports,34.99,2023-08-28
E0000041,S000013,U0002,cart,P002,Yoga Mat,Sports,34.99,2023-08-28
E0000042,S000013,U0002,view,P003,Protein Powder,Nutrition,49.99,2023-08-28
E0000043,S000014,U0003,view,P004,Water Bottle,Accessories,19.99,2023-05-26
E0000044,S000014,U0003,cart,P004,Water Bottle,Accessories,19.99,2023-05-26
E0000045,S000014,U0003,view,P010,Jump Rope,Sports,12.99,2023-05-26
E0000046,S000015,U0003,view,P006,Resistance Bands,Sports,29.99,2023-08-21
E0000047,S000016,U0003,view,P003,Protein Powder,Nutrition,49.99,2023-09-12
E0000048,S000017,U0004,view,P003,Protein Powder,Nutrition,49.99,2023-11-06
E0000049,S000018,U0004,view,P008,Compression Socks,Footwear,14.99,2023-07-18
E0000050,S000018,U0004,view,P003,Protein Powder,Nutrition,49.99,2023-07-18
E0000051,S000018,U0004,view,P005,Gym Gloves,Accessories,24.99,2023-07-18
E0000052,S000019,U0004,view,P008,Compression Socks,Footwear,14.99,2023-07-09
E0000053,S000019,U0004,cart,P008,Compression Socks,Footwear,14.99,2023-07-09
E0000054,S000020,U0004,view,P010,Jump Rope,Sports,12.99,2023-11-22
E0000055,S000020,U0004,view,P008,Compression Socks,Footwear,14.99,2023-11-22
E0000056,S000021,U0004,view,P008,Compression Socks,Footwear,14.99,2023-11-04
E0000057,S000021,U0004,view,P006,Resistance Bands,Sports,29.99,2023-11-04
E0000058,S000021,U0004,view,P005,Gym Gloves,Accessories,24.99,2023-11-04
E0000059,S000022,U0004,view,P007,Sports Watch,Electronics,199.99,2023-08-14
E0000060,S000022,U0004,view,P008,Compression Socks,Footwear,14.99,2023-08-14
E0000061,S000022,U0004,cart,P008,Compression Socks,Footwear,14.99,2023-08-14
E0000062,S000022,U0004,view,P010,Jump Rope,Sports,12.99,2023-08-14
E0000063,S000023,U0004,view,P005,Gym Gloves,Accessories,24.99,2023-12-28
E0000064,S000024,U0004,view,P004,Water Bottle,Accessories,19.99,2023-09-14
E0000065,S000025,U0005,view,P009,Foam Roller,Recovery,39.99,2023-12-06
E0000066,S000026,U0005,view,P005,Gym Gloves,Accessories,24.99,2023-12-19
E0000067,S000026,U0005,cart,P005,Gym Gloves,Accessories,24.99,2023-12-19
E0000068,S000026,U0005,purchase,P005,Gym Gloves,Accessories,24.99,2023-12-19
E0000069,S000027,U0005,view,P008,Compression Socks,Footwear,14.99,2023-12-03
E0000070,S000027,U0005,view,P007,Sports Watch,Electronics,199.99,2023-12-03
E0000071,S000027,U0005,view,P006,Resistance Bands,Sports,29.99,2023-12-03
E0000072,S000028,U0005,view,P003,Protein Powder,Nutrition,49.99,2023-11-29
E0000073,S000028,U0005,view,P006,Resistance Bands,Sports,29.99,2023-11-29
E0000074,S000028,U0005,cart,P006,Resistance Bands,Sports,29.99,2023-11-29
E0000075,S000028,U0005,view,P008,Compression Socks,Footwear,14.99,2023-11-29
E0000076,S000028,U0005,cart,P008,Compression Socks,Footwear,14.99,2023-11-29
E0000077,S000029,U0005,view,P003,Protein Powder,Nutrition,49.99,2023-12-07
E0000078,S000029,U0005,view,P010,Jump Rope,Sports,12.99,2023-12-07
E0000079,S000030,U0005,view,P007,Sports Watch,Electronics,199.99,2023-12-10
E0000080,S000030,U0005,view,P003,Protein Powder,Nutrition,49.99,2023-12-10
E0000081,S000030,U0005,cart,P003,Protein Powder,Nutrition,49.99,2023-12-10
E0000082,S000030,U0005,view,P002,Yoga Mat,Sports,34.99,2023-12-10
E0000083,S000031,U0005,view,P009,Foam Roller,Recovery,39.99,2023-12-10
E0000084,S000031,U0005,cart,P009,Foam Roller,Recovery,39.99,2023-12-10
E0000085,S000032,U0006,view,P001,Running Shoes,Footwear,89.99,2023-08-30
E0000086,S000032,U0006,cart,P001,Running Shoes,Footwear,89.99,2023-08-30
E0000087,S000032,U0006,view,P010,Jump Rope,Sports,12.99,2023-08-30
E0000088,S000032,U0006,cart,P010,Jump Rope,Sports,12.99,2023-08-30
E0000089,S000032,U0006,purchase,P010,Jump Rope,Sports,12.99,2023-08-30
E0000090,S000033,U0006,view,P001,Running Shoes,Footwear,89.99,2023-07-13
E0000091,S000033,U0006,cart,P001,Running Shoes,Footwear,89.99,2023-07-13
E0000092,S000033,U0006,purchase,P001,Running Shoes,Footwear,89.99,2023-07-13
E0000093,S000033,U0006,view,P010,Jump Rope,Sports,12.99,2023-07-13
E0000094,S000033,U0006,cart,P010,Jump Rope,Sports,12.99,2023-07-13
E0000095,S000034,U0007,view,P007,Sports Watch,Electronics,199.99,2023-09-16
E0000096,S000035,U0007,view,P004,Water Bottle,Accessories,19.99,2023-10-27
E0000097,S000035,U0007,view,P010,Jump Rope,Sports,12.99,2023-10-27
E0000098,S000035,U0007,cart,P010,Jump Rope,Sports,12.99,2023-10-27
E0000099,S000035,U0007,view,P007,Sports Watch,Electronics,199.99,2023-10-27
E0000100,S000036,U0008,view,P001,Running Shoes,Footwear,89.99,2023-06-25
E0000101,S000036,U0008,cart,P001,Running Shoes,Footwear,89.99,2023-06-25
E0000102,S000036,U0008,view,P007,Sports Watch,Electronics,199.99,2023-06-25
E0000103,S000037,U0008,view,P001,Running Shoes,Footwear,89.99,2023-09-01
E0000104,S000037,U0008,view,P002,Yoga Mat,Sports,34.99,2023-09-01
E0000105,S000038,U0008,view,P009,Foam Roller,Recovery,39.99,2023-11-22
E0000106,S000038,U0008,view,P003,Protein Powder,Nutrition,49.99,2023-11-22
E0000107,S000038,U0008,view,P005,Gym Gloves,Accessories,24.99,2023-11-22
E0000108,S000039,U0009,view,P003,Protein Powder,Nutrition,49.99,2023-12-16
E0000109,S000039,U0009,view,P006,Resistance Bands,Sports,29.99,2023-12-16
E0000110,S000039,U0009,view,P010,Jump Rope,Sports,12.99,2023-12-16
E0000111,S000039,U0009,cart,P010,Jump Rope,Sports,12.99,2023-12-16
E0000112,S000040,U0009,view,P010,Jump Rope,Sports,12.99,2023-10-27
E0000113,S000041,U0009,view,P004,Water Bottle,Accessories,19.99,2023-10-18
E0000114,S000041,U0009,cart,P004,Water Bottle,Accessories,19.99,2023-10-18
E0000115,S000041,U0009,view,P009,Foam Roller,Recovery,39.99,2023-10-18
E0000116,S000041,U0009,view,P001,Running Shoes,Footwear,89.99,2023-10-18
E0000117,S000041,U0009,cart,P001,Running Shoes,Footwear,89.99,2023-10-18
E0000118,S000042,U0009,view,P003,Protein Powder,Nutrition,49.99,2023-08-27
E0000119,S000043,U0009,view,P004,Water Bottle,Accessories,19.99,2023-09-09
E0000120,S000043,U0009,cart,P004,Water Bottle,Accessories,19.99,2023-09-09
E0000121,S000043,U0009,view,P001,Running Shoes,Footwear,89.99,2023-09-09
E0000122,S000044,U0009,view,P005,Gym Gloves,Accessories,24.99,2023-10-17
E0000123,S000044,U0009,cart,P005,Gym Gloves,Accessories,24.99,2023-10-17
E0000124,S000045,U0009,view,P005,Gym Gloves,Accessories,24.99,2023-07-06
E0000125,S000045,U0009,cart,P005,Gym Gloves,Accessories,24.99,2023-07-06
E0000126,S000045,U0009,view,P001,Running Shoes,Footwear,89.99,2023-07-06
E0000127,S000045,U0009,cart,P001,Running Shoes,Footwear,89.99,2023-07-06
E0000128,S000046,U0010,view,P004,Water Bottle,Accessories,19.99,2023-12-26
E0000129,S000046,U0010,cart,P004,Water Bottle,Accessories,19.99,2023-12-26
E0000130,S000046,U0010,view,P007,Sports Watch,Electronics,199.99,2023-12-26
E0000131,S000046,U0010,cart,P007,Sports Watch,Electronics,199.99,2023-12-26
E0000132,S000046,U0010,view,P006,Resistance Bands,Sports,29.99,2023-12-26
E0000133,S000047,U0011,view,P002,Yoga Mat,Sports,34.99,2023-11-09
E0000134,S000047,U0011,cart,P002,Yoga Mat,Sports,34.99,2023-11-09
E0000135,S000048,U0012,view,P008,Compression Socks,Footwear,14.99,2023-11-22
E0000136,S000048,U0012,cart,P008,Compression Socks,Footwear,14.99,2023-11-22
E0000137,S000048,U0012,purchase,P008,Compression Socks,Footwear,14.99,2023-11-22
E0000138,S000048,U0012,view,P005,Gym Gloves,Accessories,24.99,2023-11-22
E0000139,S000048,U0012,cart,P005,Gym Gloves,Accessories,24.99,2023-11-22
E0000140,S000049,U0012,view,P004,Water Bottle,Accessories,19.99,2023-11-28
E0000141,S000049,U0012,cart,P004,Water Bottle,Accessories,19.99,2023-11-28
E0000142,S000049,U0012,view,P005,Gym Gloves,Accessories,24.99,2023-11-28
E0000143,S000049,U0012,view,P008,Compression Socks,Footwear,14.99,2023-11-28
E0000144,S000049,U0012,cart,P008,Compression Socks,Footwear,14.99,2023-11-28
E0000145,S000050,U0012,view,P003,Protein Powder,Nutrition,49.99,2023-12-26
E0000146,S000050,U0012,cart,P003,Protein Powder,Nutrition,49.99,2023-12-26
E0000147,S000050,U0012,view,P008,Compression Socks,Footwear,14.99,2023-12-26
E0000148,S000051,U0012,view,P009,Foam Roller,Recovery,39.99,2023-11-30
E0000149,S000052,U0013,view,P005,Gym Gloves,Accessories,24.99,2023-09-03
E0000150,S000052,U0013,view,P007,Sports Watch,Electronics,199.99,2023-09-03
E0000151,S000053,U0013,view,P004,Water Bottle,Accessories,19.99,2023-08-22
E0000152,S000053,U0013,view,P003,Protein Powder,Nutrition,49.99,2023-08-22
E0000153,S000053,U0013,cart,P003,Protein Powder,Nutrition,49.99,2023-08-22
E0000154,S000054,U0013,view,P007,Sports Watch,Electronics,199.99,2023-12-01
E0000155,S000054,U0013,view,P010,Jump Rope,Sports,12.99,2023-12-01
E0000156,S000055,U0013,view,P010,Jump Rope,Sports,12.99,2023-09-01
E0000157,S000055,U0013,view,P002,Yoga Mat,Sports,34.99,2023-09-01
E0000158,S000055,U0013,cart,P002,Yoga Mat,Sports,34.99,2023-09-01
E0000159,S000056,U0013,view,P004,Water Bottle,Accessories,19.99,2023-09-04
E0000160,S000057,U0014,view,P006,Resistance Bands,Sports,29.99,2023-10-11
E0000161,S000057,U0014,view,P001,Running Shoes,Footwear,89.99,2023-10-11
E0000162,S000058,U0014,view,P006,Resistance Bands,Sports,29.99,2023-09-15
E0000163,S000059,U0014,view,P003,Protein Powder,Nutrition,49.99,2023-07-21
E0000164,S000059,U0014,view,P005,Gym Gloves,Accessories,24.99,2023-07-21
E0000165,S000059,U0014,cart,P005,Gym Gloves,Accessories,24.99,2023-07-21
E0000166,S000059,U0014,view,P008,Compression Socks,Footwear,14.99,2023-07-21
E0000167,S000060,U0014,view,P002,Yoga Mat,Sports,34.99,2023-12-30
E0000168,S000061,U0014,view,P010,Jump Rope,Sports,12.99,2023-12-25
E0000169,S000061,U0014,view,P002,Yoga Mat,Sports,34.99,2023-12-25
E0000170,S000061,U0014,cart,P002,Yoga Mat,Sports,34.99,2023-12-25
E0000171,S000062,U0015,view,P009,Foam Roller,Recovery,39.99,2023-09-11
E0000172,S000062,U0015,view,P007,Sports Watch,Electronics,199.99,2023-09-11
E0000173,S000062,U0015,view,P005,Gym Gloves,Accessories,24.99,2023-09-11
E0000174,S000063,U0015,view,P006,Resistance Bands,Sports,29.99,2023-07-31
E0000175,S000063,U0015,view,P003,Protein Powder,Nutrition,49.99,2023-07-31
E0000176,S000063,U0015,view,P005,Gym Gloves,Accessories,24.99,2023-07-31
E0000177,S000064,U0015,view,P001,Running Shoes,Footwear,89.99,2023-09-25
E0000178,S000064,U0015,cart,P001,Running Shoes,Footwear,89.99,2023-09-25
E0000179,S000064,U0015,view,P002,Yoga Mat,Sports,34.99,2023-09-25
E0000180,S000065,U0015,view,P003,Protein Powder,Nutrition,49.99,2023-12-23
E0000181,S000065,U0015,view,P010,Jump Rope,Sports,12.99,2023-12-23
E0000182,S000066,U0015,view,P002,Yoga Mat,Sports,34.99,2023-08-28
E0000183,S000066,U0015,cart,P002,Yoga Mat,Sports,34.99,2023-08-28
E0000184,S000066,U0015,purchase,P002,Yoga Mat,Sports,34.99,2023-08-28
E0000185,S000066,U0015,view,P008,Compression Socks,Footwear,14.99,2023-08-28
E0000186,S000066,U0015,view,P004,Water Bottle,Accessories,19.99,2023-08-28
E0000187,S000066,U0015,cart,P004,Water Bottle,Accessories,19.99,2023-08-28
E0000188,S000067,U0015,view,P002,Yoga Mat,Sports,34.99,2023-10-21
E0000189,S000067,U0015,cart,P002,Yoga Mat,Sports,34.99,2023-10-21
E0000190,S000067,U0015,view,P003,Protein Powder,Nutrition,49.99,2023-10-21
E0000191,S000067,U0015,cart,P003,Protein Powder,Nutrition,49.99,2023-10-21
E0000192,S000067,U0015,view,P010,Jump Rope,Sports,12.99,2023-10-21
E0000193,S000068,U0015,view,P001,Running Shoes,Footwear,89.99,2023-11-08
E0000194,S000068,U0015,cart,P001,Running Shoes,Footwear,89.99,2023-11-08
E0000195,S000069,U0016,view,P001,Running Shoes,Footwear,89.99,2023-11-30
E0000196,S000069,U0016,view,P007,Sports Watch,Electronics,199.99,2023-11-30
E0000197,S000069,U0016,view,P005,Gym Gloves,Accessories,24.99,2023-11-30
E0000198,S000069,U0016,cart,P005,Gym Gloves,Accessories,24.99,2023-11-30
E0000199,S000070,U0017,view,P004,Water Bottle,Accessories,19.99,2023-10-27
E0000200,S000070,U0017,view,P006,Resistance Bands,Sports,29.99,2023-10-27
E0000201,S000071,U0017,view,P001,Running Shoes,Footwear,89.99,2023-05-20
E0000202,S000072,U0017,view,P001,Running Shoes,Footwear,89.99,2023-10-31
E0000203,S000073,U0017,view,P004,Water Bottle,Accessories,19.99,2023-12-14
E0000204,S000073,U0017,view,P006,Resistance Bands,Sports,29.99,2023-12-14
E0000205,S000073,U0017,view,P008,Compression Socks,Footwear,14.99,2023-12-14
E0000206,S000074,U0017,view,P006,Resistance Bands,Sports,29.99,2023-08-19
E0000207,S000074,U0017,cart,P006,Resistance Bands,Sports,29.99,2023-08-19
E0000208,S000075,U0017,view,P008,Compression Socks,Footwear,14.99,2023-05-17
E0000209,S000075,U0017,view,P004,Water Bottle,Accessories,19.99,2023-05-17
E0000210,S000076,U0018,view,P002,Yoga Mat,Sports,34.99,2023-12-16
E0000211,S000076,U0018,view,P007,Sports Watch,Electronics,199.99,2023-12-16
E0000212,S000076,U0018,view,P005,Gym Gloves,Accessories,24.99,2023-12-16
E0000213,S000077,U0018,view,P009,Foam Roller,Recovery,39.99,2023-12-30
E0000214,S000077,U0018,view,P001,Running Shoes,Footwear,89.99,2023-12-30
E0000215,S000077,U0018,cart,P001,Running Shoes,Footwear,89.99,2023-12-30
E0000216,S000077,U0018,view,P003,Protein Powder,Nutrition,49.99,2023-12-30
E0000217,S000078,U0019,view,P008,Compression Socks,Footwear,14.99,2023-04-25
E0000218,S000079,U0019,view,P002,Yoga Mat,Sports,34.99,2023-06-01
E0000219,S000079,U0019,cart,P002,Yoga Mat,Sports,34.99,2023-06-01
E0000220,S000080,U0019,view,P005,Gym Gloves,Accessories,24.99,2023-02-12
E0000221,S000080,U0019,view,P004,Water Bottle,Accessories,19.99,2023-02-12
E0000222,S000081,U0019,view,P008,Compression Socks,Footwear,14.99,2023-04-02
E0000223,S000081,U0019,view,P002,Yoga Mat,Sports,34.99,2023-04-02
E0000224,S000081,U0019,view,P006,Resistance Bands,Sports,29.99,2023-04-02
E0000225,S000082,U0019,view,P007,Sports Watch,Electronics,199.99,2023-12-02
E0000226,S000082,U0019,view,P010,Jump Rope,Sports,12.99,2023-12-02
E0000227,S000083,U0019,view,P005,Gym Gloves,Accessories,24.99,2023-09-09
E0000228,S000083,U0019,cart,P005,Gym Gloves,Accessories,24.99,2023-09-09
E0000229,S000083,U0019,purchase,P005,Gym Gloves,Accessories,24.99,2023-09-09
E0000230,S000084,U0019,view,P002,Yoga Mat,Sports,34.99,2023-07-22
E0000231,S000085,U0019,view,P010,Jump Rope,Sports,12.99,2023-04-04
E0000232,S000085,U0019,cart,P010,Jump Rope,Sports,12.99,2023-04-04
E0000233,S000085,U0019,view,P001,Running Shoes,Footwear,89.99,2023-04-04
E0000234,S000085,U0019,cart,P001,Running Shoes,Footwear,89.99,2023-04-04
E0000235,S000086,U0020,view,P003,Protein Powder,Nutrition,49.99,2023-08-07
E0000236,S000086,U0020,cart,P003,Protein Powder,Nutrition,49.99,2023-08-07
E0000237,S000086,U0020,purchase,P003,Protein Powder,Nutrition,49.99,2023-08-07
E0000238,S000086,U0020,view,P009,Foam Roller,Recovery,39.99,2023-08-07
E0000239,S000086,U0020,cart,P009,Foam Roller,Recovery,39.99,2023-08-07
E0000240,S000086,U0020,view,P004,Water Bottle,Accessories,19.99,2023-08-07
E0000241,S000086,U0020,cart,P004,Water Bottle,Accessories,19.99,2023-08-07
E0000242,S000087,U0020,view,P005,Gym Gloves,Accessories,24.99,2023-11-08
E0000243,S000087,U0020,view,P003,Protein Powder,Nutrition,49.99,2023-11-08
E0000244,S000087,U0020,cart,P003,Protein Powder,Nutrition,49.99,2023-11-08
E0000245,S000087,U0020,view,P001,Running Shoes,Footwear,89.99,2023-11-08
E0000246,S000087,U0020,cart,P001,Running Shoes,Footwear,89.99,2023-11-08
E0000247,S000088,U0020,view,P004,Water Bottle,Accessories,19.99,2023-11-14
E0000248,S000088,U0020,view,P008,Compression Socks,Footwear,14.99,2023-11-14
E0000249,S000088,U0020,view,P005,Gym Gloves,Accessories,24.99,2023-11-14
E0000250,S000089,U0020,view,P004,Water Bottle,Accessories,19.99,2023-08-11
E0000251,S000089,U0020,view,P010,Jump Rope,Sports,12.99,2023-08-11
E0000252,S000089,U0020,view,P001,Running Shoes,Footwear,89.99,2023-08-11
E0000253,S000090,U0020,view,P003,Protein Powder,Nutrition,49.99,2023-11-20
E0000254,S000090,U0020,cart,P003,Protein Powder,Nutrition,49.99,2023-11-20
E0000255,S000090,U0020,view,P001,Running Shoes,Footwear,89.99,2023-11-20
E0000256,S000090,U0020,view,P007,Sports Watch,Electronics,199.99,2023-11-20
E0000257,S000091,U0020,view,P005,Gym Gloves,Accessories,24.99,2023-08-26
E0000258,S000091,U0020,view,P010,Jump Rope,Sports,12.99,2023-08-26
E0000259,S000091,U0020,view,P004,Water Bottle,Accessories,19.99,2023-08-26
E0000260,S000091,U0020,cart,P004,Water Bottle,Accessories,19.99,2023-08-26
E0000261,S000092,U0020,view,P005,Gym Gloves,Accessories,24.99,2023-12-06
E0000262,S000093,U0021,view,P008,Compression Socks,Footwear,14.99,2023-11-05
E0000263,S000093,U0021,cart,P008,Compression Socks,Footwear,14.99,2023-11-05
E0000264,S000093,U0021,view,P005,Gym Gloves,Accessories,24.99,2023-11-05
E0000265,S000093,U0021,cart,P005,Gym Gloves,Accessories,24.99,2023-11-05
E0000266,S000093,U0021,view,P003,Protein Powder,Nutrition,49.99,2023-11-05
E0000267,S000094,U0021,view,P007,Sports Watch,Electronics,199.99,2023-11-05
E0000268,S000095,U0021,view,P001,Running Shoes,Footwear,89.99,2023-09-28
E0000269,S000095,U0021,cart,P001,Running Shoes,Footwear,89.99,2023-09-28
E0000270,S000096,U0022,view,P006,Resistance Bands,Sports,29.99,2023-11-29
E0000271,S000096,U0022,view,P007,Sports Watch,Electronics,199.99,2023-11-29
E0000272,S000096,U0022,view,P003,Protein Powder,Nutrition,49.99,2023-11-29
E0000273,S000096,U0022,cart,P003,Protein Powder,Nutrition,49.99,2023-11-29
E0000274,S000096,U0022,purchase,P003,Protein Powder,Nutrition,49.99,2023-11-29
E0000275,S000097,U0022,view,P007,Sports Watch,Electronics,199.99,2023-12-15
E0000276,S000098,U0022,view,P007,Sports Watch,Electronics,199.99,2023-12-01
E0000277,S000098,U0022,view,P005,Gym Gloves,Accessories,24.99,2023-12-01
E0000278,S000098,U0022,cart,P005,Gym Gloves,Accessories,24.99,2023-12-01
E0000279,S000098,U0022,purchase,P005,Gym Gloves,Accessories,24.99,2023-12-01
E0000280,S000098,U0022,view,P008,Compression Socks,Footwear,14.99,2023-12-01
E0000281,S000099,U0023,view,P008,Compression Socks,Footwear,14.99,2023-10-17
E0000282,S000099,U0023,view,P005,Gym Gloves,Accessories,24.99,2023-10-17
E0000283,S000099,U0023,cart,P005,Gym Gloves,Accessories,24.99,2023-10-17
E0000284,S000099,U0023,view,P002,Yoga Mat,Sports,34.99,2023-10-17
E0000285,S000100,U0023,view,P002,Yoga Mat,Sports,34.99,2023-12-09
E0000286,S000100,U0023,cart,P002,Yoga Mat,Sports,34.99,2023-12-09
E0000287,S000101,U0023,view,P001,Running Shoes,Footwear,89.99,2023-12-22
E0000288,S000101,U0023,cart,P001,Running Shoes,Footwear,89.99,2023-12-22
E0000289,S000101,U0023,view,P007,Sports Watch,Electronics,199.99,2023-12-22
E0000290,S000101,U0023,view,P008,Compression Socks,Footwear,14.99,2023-12-22
E0000291,S000102,U0023,view,P002,Yoga Mat,Sports,34.99,2023-10-30
E0000292,S000102,U0023,cart,P002,Yoga Mat,Sports,34.99,2023-10-30
E0000293,S000103,U0024,view,P002,Yoga Mat,Sports,34.99,2023-10-26
E0000294,S000103,U0024,cart,P002,Yoga Mat,Sports,34.99,2023-10-26
E0000295,S000103,U0024,purchase,P002,Yoga Mat,Sports,34.99,2023-10-26
E0000296,S000103,U0024,view,P001,Running Shoes,Footwear,89.99,2023-10-26
E0000297,S000103,U0024,cart,P001,Running Shoes,Footwear,89.99,2023-10-26
E0000298,S000103,U0024,purchase,P001,Running Shoes,Footwear,89.99,2023-10-26
E0000299,S000104,U0024,view,P006,Resistance Bands,Sports,29.99,2023-11-05
E0000300,S000104,U0024,cart,P006,Resistance Bands,Sports,29.99,2023-11-05
E0000301,S000104,U0024,view,P009,Foam Roller,Recovery,39.99,2023-11-05
E0000302,S000105,U0024,view,P005,Gym Gloves,Accessories,24.99,2023-11-26
E0000303,S000105,U0024,cart,P005,Gym Gloves,Accessories,24.99,2023-11-26
E0000304,S000105,U0024,view,P009,Foam Roller,Recovery,39.99,2023-11-26
E0000305,S000105,U0024,cart,P009,Foam Roller,Recovery,39.99,2023-11-26
E0000306,S000105,U0024,view,P008,Compression Socks,Footwear,14.99,2023-11-26
E0000307,S000106,U0025,view,P004,Water Bottle,Accessories,19.99,2023-12-15
E0000308,S000106,U0025,cart,P004,Water Bottle,Accessories,19.99,2023-12-15
E0000309,S000106,U0025,purchase,P004,Water Bottle,Accessories,19.99,2023-12-15
E0000310,S000107,U0025,view,P010,Jump Rope,Sports,12.99,2023-10-05
E0000311,S000108,U0025,view,P002,Yoga Mat,Sports,34.99,2023-10-04
E0000312,S000108,U0025,cart,P002,Yoga Mat,Sports,34.99,2023-10-04
E0000313,S000108,U0025,view,P009,Foam Roller,Recovery,39.99,2023-10-04
E0000314,S000109,U0025,view,P007,Sports Watch,Electronics,199.99,2023-11-08
E0000315,S000109,U0025,view,P003,Protein Powder,Nutrition,49.99,2023-11-08
E0000316,S000109,U0025,cart,P003,Protein Powder,Nutrition,49.99,2023-11-08
E0000317,S000110,U0026,view,P009,Foam Roller,Recovery,39.99,2023-09-26
E0000318,S000110,U0026,view,P003,Protein Powder,Nutrition,49.99,2023-09-26
E0000319,S000110,U0026,cart,P003,Protein Powder,Nutrition,49.99,2023-09-26
E0000320,S000110,U0026,view,P007,Sports Watch,Electronics,199.99,2023-09-26
E0000321,S000111,U0026,view,P009,Foam Roller,Recovery,39.99,2023-07-24
E0000322,S000111,U0026,cart,P009,Foam Roller,Recovery,39.99,2023-07-24
E0000323,S000112,U0026,view,P006,Resistance Bands,Sports,29.99,2023-04-22
E0000324,S000113,U0026,view,P005,Gym Gloves,Accessories,24.99,2023-08-06
E0000325,S000113,U0026,cart,P005,Gym Gloves,Accessories,24.99,2023-08-06
E0000326,S000114,U0027,view,P003,Protein Powder,Nutrition,49.99,2023-08-14
E0000327,S000115,U0027,view,P002,Yoga Mat,Sports,34.99,2023-07-08
E0000328,S000115,U0027,cart,P002,Yoga Mat,Sports,34.99,2023-07-08
E0000329,S000115,U0027,view,P009,Foam Roller,Recovery,39.99,2023-07-08
E0000330,S000115,U0027,cart,P009,Foam Roller,Recovery,39.99,2023-07-08
E0000331,S000115,U0027,purchase,P009,Foam Roller,Recovery,39.99,2023-07-08
E0000332,S000116,U0027,view,P003,Protein Powder,Nutrition,49.99,2023-02-26
E0000333,S000116,U0027,view,P006,Resistance Bands,Sports,29.99,2023-02-26
E0000334,S000117,U0027,view,P008,Compression Socks,Footwear,14.99,2023-11-01
E0000335,S000117,U0027,cart,P008,Compression Socks,Footwear,14.99,2023-11-01
E0000336,S000117,U0027,view,P003,Protein Powder,Nutrition,49.99,2023-11-01
E0000337,S000118,U0028,view,P005,Gym Gloves,Accessories,24.99,2023-06-14
E0000338,S000118,U0028,view,P001,Running Shoes,Footwear,89.99,2023-06-14
E0000339,S000118,U0028,cart,P001,Running Shoes,Footwear,89.99,2023-06-14
E0000340,S000118,U0028,view,P006,Resistance Bands,Sports,29.99,2023-06-14
E0000341,S000119,U0028,view,P009,Foam Roller,Recovery,39.99,2023-06-24
E0000342,S000119,U0028,cart,P009,Foam Roller,Recovery,39.99,2023-06-24
E0000343,S000119,U0028,view,P005,Gym Gloves,Accessories,24.99,2023-06-24
E0000344,S000120,U0028,view,P005,Gym Gloves,Accessories,24.99,2023-12-20
E0000345,S000121,U0029,view,P002,Yoga Mat,Sports,34.99,2023-08-03
E0000346,S000121,U0029,cart,P002,Yoga Mat,Sports,34.99,2023-08-03
E0000347,S000121,U0029,view,P010,Jump Rope,Sports,12.99,2023-08-03
E0000348,S000121,U0029,cart,P010,Jump Rope,Sports,12.99,2023-08-03
E0000349,S000122,U0029,view,P008,Compression Socks,Footwear,14.99,2023-04-12
E0000350,S000122,U0029,view,P001,Running Shoes,Footwear,89.99,2023-04-12
E0000351,S000122,U0029,view,P007,Sports Watch,Electronics,199.99,2023-04-12
E0000352,S000122,U0029,cart,P007,Sports Watch,Electronics,199.99,2023-04-12
E0000353,S000123,U0030,view,P001,Running Shoes,Footwear,89.99,2023-12-20
E0000354,S000124,U0030,view,P009,Foam Roller,Recovery,39.99,2023-12-29
E0000355,S000125,U0031,view,P009,Foam Roller,Recovery,39.99,2023-11-08
E0000356,S000125,U0031,cart,P009,Foam Roller,Recovery,39.99,2023-11-08
E0000357,S000125,U0031,view,P004,Water Bottle,Accessories,19.99,2023-11-08
E0000358,S000125,U0031,view,P003,Protein Powder,Nutrition,49.99,2023-11-08
E0000359,S000126,U0032,view,P002,Yoga Mat,Sports,34.99,2023-11-16
E0000360,S000126,U0032,view,P006,Resistance Bands,Sports,29.99,2023-11-16
E0000361,S000126,U0032,cart,P006,Resistance Bands,Sports,29.99,2023-11-16
E0000362,S000127,U0032,view,P005,Gym Gloves,Accessories,24.99,2023-12-21
